model,problem_id,variant,layer,rank,logprob,cosine_to_gold_unembed,gold_content,gold_token_id,gold_token_decoded,gold_unigram_count,gold_token_id_rank_proxy,n_layers,sep_note
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,13,74422,-11.785711,-0.000272,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,14,83468,-11.80701,-0.00482,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,15,16901,-11.651405,0.014142,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,16,19189,-11.647717,0.010153,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,17,17640,-11.624919,0.007977,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,18,11196,-11.567118,0.009212,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,19,2541,-11.419394,0.020041,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,20,2912,-11.425693,0.019253,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,21,1989,-11.288153,0.021334,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,22,370,-11.006693,0.036275,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,23,201,-10.779086,0.044626,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,24,376,-10.702387,0.039892,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,25,182,-10.638395,0.043795,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,26,121,-10.329604,0.049376,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,27,74,-10.161222,0.052551,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,28,94,-9.865447,0.052946,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,29,59,-9.614993,0.060582,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,30,93,-9.130876,0.065827,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,canonical,31,39,-5.774414,0.133228,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,0,9756,-11.746295,0.023801,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,1,22279,-11.748371,0.014832,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,2,56620,-11.758879,0.002967,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,3,79981,-11.772199,0.000835,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,4,91154,-11.788676,-0.003308,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,5,100357,-11.809806,-0.002947,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,6,103587,-11.814163,-0.005507,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,7,87566,-11.794486,-0.002265,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,8,85192,-11.793962,-0.002449,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,9,56079,-11.754704,0.004739,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,10,67564,-11.771798,0.006046,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,11,65197,-11.767326,0.007028,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,12,77849,-11.789659,0.000599,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,13,76197,-11.788868,-0.001011,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,14,76330,-11.79178,-0.00334,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,15,17406,-11.65125,0.013242,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,16,24392,-11.665452,0.007546,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,17,22015,-11.643597,0.006004,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,18,11441,-11.567483,0.008903,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,19,4088,-11.453712,0.01654,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,20,4572,-11.457565,0.015883,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,21,2912,-11.335417,0.01809,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,22,458,-11.053242,0.033679,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,23,223,-10.831898,0.042108,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,24,436,-10.766848,0.036823,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,25,226,-10.69352,0.041173,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,26,142,-10.387224,0.046521,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,27,73,-10.180161,0.052137,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,28,55,-9.743155,0.058799,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,29,40,-9.416615,0.067011,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,30,54,-8.975483,0.069042,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_041,W3,31,26,-5.948476,0.133479,150,3965,150,27,3965,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,0,82474,-11.765717,-0.004656,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,1,60113,-11.760703,0.001653,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,2,35273,-11.749307,0.009221,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,3,31790,-11.741455,0.015938,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,4,48930,-11.749866,0.009289,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,5,91410,-11.7965,0.000776,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,6,68714,-11.769626,0.007469,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,7,90177,-11.797567,-0.002584,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,8,76955,-11.781852,0.000518,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,9,73576,-11.779909,-0.000744,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,10,91364,-11.81046,-0.001042,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,11,108188,-11.84591,-0.006825,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,12,110714,-11.860424,-0.010422,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,13,122428,-11.918777,-0.020637,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,14,102903,-11.850922,-0.009883,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,15,116500,-11.90846,-0.018965,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,16,124037,-11.99,-0.031139,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,17,100757,-11.885619,-0.020238,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,18,103042,-11.911615,-0.023519,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,19,99701,-11.930735,-0.029776,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,20,99327,-11.92764,-0.027244,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,21,75077,-11.838839,-0.023475,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,22,36583,-11.615021,-0.011276,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,23,30854,-11.550539,-0.008742,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,24,31520,-11.532194,-0.011262,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,25,11610,-11.311389,0.003997,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,26,6371,-11.085461,0.008929,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,27,2210,-10.840376,0.017615,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,28,593,-10.443099,0.029392,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,29,515,-10.316319,0.031663,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,30,142,-9.51682,0.049189,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,canonical,31,41,-5.69471,0.123678,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,0,79150,-11.765004,-0.003529,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,1,53223,-11.758732,0.003387,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,2,33716,-11.748405,0.009541,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,3,26843,-11.737247,0.01804,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,4,49591,-11.750316,0.009121,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,5,90250,-11.795708,0.00149,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,6,70867,-11.772383,0.007083,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,7,92233,-11.800682,-0.003052,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,8,85600,-11.794497,-0.001264,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,9,85857,-11.798723,-0.00348,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,10,101265,-11.832926,-0.003987,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,11,106808,-11.843822,-0.006235,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,12,109661,-11.858347,-0.009474,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,13,120466,-11.904924,-0.018725,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,14,91130,-11.822635,-0.00585,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,15,110008,-11.879959,-0.015679,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,16,122766,-11.975932,-0.029343,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,17,101630,-11.890099,-0.021667,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,18,100253,-11.904102,-0.024989,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,19,104060,-11.96559,-0.035101,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,20,100206,-11.933945,-0.028589,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,21,77441,-11.851355,-0.024764,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,22,42533,-11.656425,-0.014475,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,23,39285,-11.619793,-0.012465,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,24,44781,-11.653389,-0.017155,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,25,19971,-11.444917,-0.001533,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,26,12243,-11.257243,0.002623,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,27,6474,-11.09868,0.009163,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,28,1027,-10.615973,0.025139,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,29,1236,-10.571194,0.024927,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,30,398,-9.960841,0.038554,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_042,W3,31,100,-6.648123,0.114146,2820,16544,282,6,16544,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,0,60025,-11.760921,0.001939,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,1,33112,-11.752624,0.010435,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,2,94558,-11.77584,-0.009174,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,3,125953,-11.828209,-0.027977,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,4,113955,-11.81835,-0.013876,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,5,124583,-11.875818,-0.021936,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,6,120523,-11.854272,-0.016251,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,7,61532,-11.761189,0.006588,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,8,50583,-11.746433,0.010009,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,9,111194,-11.848958,-0.013737,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,10,121087,-11.896538,-0.017193,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,11,123550,-11.912512,-0.020194,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,12,117921,-11.88788,-0.016733,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,13,97933,-11.833501,-0.006948,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,14,113815,-11.8922,-0.016451,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,15,72769,-11.784405,-0.005851,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,16,66439,-11.772869,-0.007609,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,17,59198,-11.75571,-0.009404,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,18,45812,-11.711182,-0.006699,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,19,52603,-11.727858,-0.013342,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,20,53353,-11.73175,-0.013068,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,21,14544,-11.481532,0.001855,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,22,9384,-11.355914,0.004712,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,23,4401,-11.159769,0.012512,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,24,4430,-11.055677,0.011395,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,25,3756,-11.027409,0.012905,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,26,1924,-10.746523,0.020378,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,27,723,-10.529315,0.029792,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,28,770,-10.392818,0.030443,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,29,287,-10.113276,0.039956,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,30,147,-9.482918,0.054154,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,canonical,31,64,-7.157,0.134192,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,0,62391,-11.761415,0.001465,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,1,35148,-11.753334,0.009609,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,2,95550,-11.776402,-0.009476,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,3,125669,-11.826154,-0.027103,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,4,111937,-11.814639,-0.012709,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,5,124775,-11.877399,-0.022304,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,6,121201,-11.85714,-0.016994,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,7,62485,-11.762271,0.006151,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,8,44091,-11.738072,0.011264,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,9,108721,-11.84206,-0.013076,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,10,117612,-11.878006,-0.014162,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,11,123219,-11.911905,-0.019874,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,12,117997,-11.887805,-0.016817,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,13,92424,-11.820646,-0.005534,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,14,116893,-11.905413,-0.018758,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,15,78980,-11.79744,-0.007065,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,16,73797,-11.790832,-0.009872,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,17,51572,-11.733998,-0.007249,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,18,40707,-11.694482,-0.005566,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,19,40463,-11.680897,-0.00953,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,20,40427,-11.680962,-0.008546,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,21,12406,-11.459175,0.002937,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,22,8526,-11.351846,0.0062,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,23,4088,-11.17511,0.013609,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,24,2702,-10.993933,0.01691,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,25,1836,-10.934575,0.019869,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,26,724,-10.597243,0.02999,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,27,219,-10.328258,0.040727,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,28,278,-10.16078,0.039854,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,29,190,-9.972673,0.043712,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,30,98,-9.28985,0.059043,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_043,W3,31,50,-7.038283,0.132628,8,23,8,19,23,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,0,63455,-11.761621,0.000233,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,1,28463,-11.750789,0.011512,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,2,59314,-11.759955,0.001604,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,3,111383,-11.796454,-0.01351,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,4,100150,-11.797395,-0.008499,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,5,96994,-11.803288,-0.002808,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,6,84426,-11.787525,0.00156,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,7,91170,-11.798623,-0.003664,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,8,46396,-11.741393,0.008829,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,9,18182,-11.684212,0.017938,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,10,29152,-11.705641,0.019342,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,11,93808,-11.814072,-0.001916,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,12,85189,-11.801834,-0.001196,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,13,46965,-11.735246,0.009066,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,14,63371,-11.766792,0.001819,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,15,21492,-11.665453,0.011579,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,16,6075,-11.57206,0.0198,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,17,2255,-11.479218,0.025475,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,18,4260,-11.490786,0.01869,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,19,5955,-11.471804,0.014185,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,20,10973,-11.526136,0.009147,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,21,2328,-11.317353,0.020685,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,22,1796,-11.203611,0.021164,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,23,650,-10.919512,0.031841,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,24,422,-10.705273,0.037014,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,25,175,-10.645553,0.043301,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,26,109,-10.274636,0.051012,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,27,198,-10.358385,0.044215,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,28,607,-10.389417,0.034304,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,29,723,-10.424463,0.03187,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,30,399,-9.869493,0.048016,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,canonical,31,196,-9.304531,0.135138,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,0,63378,-11.761619,0.00045,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,1,25407,-11.749587,0.012799,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,2,56055,-11.75857,0.002946,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,3,108839,-11.793762,-0.012163,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,4,100026,-11.797776,-0.008348,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,5,102373,-11.811963,-0.004969,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,6,90235,-11.795008,-0.000344,59,2946,59,6,2946,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_044,W3,7,96950,-11.80759,-0.005954,59,2946,59,6,2946,32,''
