problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes,status
BW_080,W3,"""You are an HR manager building a reporting chain. Available actions: select X (X must have no direct reports and be unassigned, hands must be free), release X (return X to the unassigned pool), place X under Y (Y must have no one above them, you must be holding X), remove X from Y (X must have no direct reports, hands must be free). You can manage one employee at a time. Current state: Laura, Clara, Ivan, Ethan, Jake, and Felix are all unassigned and available. Your hands are free. Goal: Laura reports to Clara, Clara reports to Ivan, Ivan reports to Ethan, Ethan reports to Jake, and Jake reports to Felix. Respond with a numbered list of actions only. Each action must be exactly one of: select X / release X / place X under Y / remove X from Y. No explanation. No extra text.""","select Jake
place Jake under Felix
select Ethan
place Ethan under Jake
select Ivan
place Ivan under Ethan
select Clara
place Clara under Ivan
select Laura
place Laura under Clara",planning_suite,blocksworld,medium,high,type=planbench_original | dataset=planbench | filename=instance-80.pddl | path=plan-bench/instances/blocksworld/generated/instance-80.pddl,verify_blocksworld_plan,num_blocks=6 | requires_unstacking=false | max_initial_stack_depth=1,6 blocks starting on table; no unstacking required,ok
BW_080,W4,"FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {l, c, i, e, j, f}

INITIAL STATE S₀:
OnTable(l), OnTable(c), OnTable(i),
OnTable(e), OnTable(j), OnTable(f),
Clear(l), Clear(c), Clear(i),
Clear(e), Clear(j), Clear(f),
HandEmpty

GOAL STATE S*:
On(l,c), On(c,i), On(i,e), On(e,j), On(j,f), OnTable(f)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. pick-up(x):
   Pre:  Clear(x), OnTable(x), HandEmpty
   Add:  Holding(x)
   Del:  Clear(x), OnTable(x), HandEmpty

2. put-down(x):
   Pre:  Holding(x)
   Add:  OnTable(x), Clear(x), HandEmpty
   Del:  Holding(x)

3. stack(x, y):
   Pre:  Holding(x), Clear(y)
   Add:  On(x,y), Clear(x), HandEmpty
   Del:  Holding(x), Clear(y)

4. unstack(x, y):
   Pre:  On(x,y), Clear(x), HandEmpty
   Add:  Holding(x), Clear(y)
   Del:  On(x,y), Clear(x), HandEmpty

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Exactly one block can be held at a time
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  pick-up X
  put-down X
  stack X Y
  unstack X Y
No explanation. No extra text.","pick-up j
stack j f
pick-up e
stack e j
pick-up i
stack i e
pick-up c
stack c i
pick-up l
stack l c",planning_suite,blocksworld,medium,high,type=planbench_original | dataset=planbench | filename=instance-80.pddl | path=plan-bench/instances/blocksworld/generated/instance-80.pddl,verify_blocksworld_plan,num_blocks=6 | requires_unstacking=false | max_initial_stack_depth=1,6 blocks starting on table; no unstacking required,ok
BW_080,W5,"""You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block l is on block c, block c is on block i, block i is on block e, block e is on block j, and block j is on block f. Block f is on the table. The hand is empty. Goal: Blocks l, c, i, e, j, and f are all clear and on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","unstack l c
put-down l
unstack c i
put-down c
unstack i e
put-down i
unstack e j
put-down e
unstack j f
put-down j",planning_suite,blocksworld,medium,high,type=planbench_original | dataset=planbench | filename=instance-80.pddl | path=plan-bench/instances/blocksworld/generated/instance-80.pddl,verify_blocksworld_plan,num_blocks=6 | requires_unstacking=false | max_initial_stack_depth=1,6 blocks starting on table; no unstacking required,ok
BW_E002,canonical,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, and c are on the table. Block a is clear. Block b is clear. Block c is clear. The hand is empty. Goal: Block a is on block c, and block b is on block a. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.

","pick-up a 
stack a c 
pick-up b 
stack b a",planning_suite,blocksworld,easy,low,type=planbench_generated | dataset=planbench_basic | filename=instance-basic-3-2.pddl,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E002,W1,"""You are a robotic manipulator. Permitted operations: pick-up X (X must be unobstructed and resting on the surface, gripper must be vacant), put-down X (deposit X onto the surface), stack X Y (position X atop Y; Y must be unobstructed, you must be gripping X), unstack X Y (retrieve X from atop Y; X must be unobstructed, gripper must be vacant). You may grip one block at a time. Current configuration: Blocks a, b, and c are on the surface. Block a is unobstructed. Block b is unobstructed. Block c is unobstructed. The gripper is vacant. Objective: Block a rests atop block c, and block b rests atop block a. Reply with a numbered sequence of operations only. Each operation must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","pick-up a
stack a c
pick-up b
stack b a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_2,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E002,W2,"Action Reference:
| Action | Preconditions | Effect |
|-------------|--------------------------------------|-------------------|
| pick-up X | X is on table, X is clear, hand empty| holding X |
| put-down X | holding X | X on table |
| stack X Y | holding X, Y is clear | X on Y |
| unstack X Y | X on Y, X is clear, hand empty | holding X |

Current State:
| Block | Location | Clear? |
|-------|----------|--------|
| a | table | yes |
| b | table | yes |
| c | table | yes |

Goal:
| Block | Must be on top of |
|-------|-------------------|
| a | c |
| b | a |

Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up a
stack a c
pick-up b
stack b a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_2,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E002,W3,"""You are an HR manager building a reporting chain. Available actions: select X (X must have no direct reports and be unassigned, hands must be free), release X (return X to the unassigned pool), place X under Y (Y must have no one above them, you must be holding X), remove X from Y (X must have no direct reports, hands must be free). You can manage one employee at a time. Current state: Aaron, Brian, and Clara are all unassigned and available. Your hands are free. Goal: Aaron reports to Clara, and Brian reports to Aaron. Respond with a numbered list of actions only. Each action must be exactly one of: select X / release X / place X under Y / remove X from Y. No explanation. No extra text.""","select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_2,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E002,W4,"FORMAL DEFINITION:
π = ⟨P, S₀, S*, A⟩

BLOCKS:
B = {a, b, c}

INITIAL STATE S₀:
OnTable(a), OnTable(b), OnTable(c),
Clear(a), Clear(b), Clear(c),
HandEmpty

GOAL STATE S*:
On(a,c), On(b,a)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. pick-up(x):
   Pre:  Clear(x), OnTable(x), HandEmpty
   Add:  Holding(x)
   Del:  Clear(x), OnTable(x), HandEmpty

2. put-down(x):
   Pre:  Holding(x)
   Add:  OnTable(x), Clear(x), HandEmpty
   Del:  Holding(x)

3. stack(x, y):
   Pre:  Holding(x), Clear(y)
   Add:  On(x,y), Clear(x), HandEmpty
   Del:  Holding(x), Clear(y)

4. unstack(x, y):
   Pre:  On(x,y), Clear(x), HandEmpty
   Add:  Holding(x), Clear(y)
   Del:  On(x,y), Clear(x), HandEmpty

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Exactly one block can be held at a time
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  pick-up X
  put-down X
  stack X Y
  unstack X Y
No explanation. No extra text.","pick-up a 
stack a c 
pick-up b 
stack b a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_2,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E002,W5,"""You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block b is on block a, block a is on block c. Block c is on the table. The hand is empty. Goal: Blocks a, b, and c are all clear and on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","unstack b a
put-down b
unstack a c
put-down a",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_2,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=false| max_initial_stack_depth=1,"3 blocks, 4 moves",ok
BW_E015,canonical,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, and c are on the table. Block a is on the table and clear. Block b is on the table. Block c is on block b and clear. The hand is empty. Goal: Block a is on block b. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack c b
put-down c
pick-up a
stack a b",planning_suite,blocksworld,easy,low,type=planbench_generated | dataset=planbench_basic | filename=instance-basic-3-15.pddl,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E015,W1,"""You are a robotic manipulator. Permitted operations: pick-up X (X must be unobstructed and resting on the surface, gripper must be vacant), put-down X (deposit X onto the surface), stack X Y (position X atop Y; Y must be unobstructed, you must be gripping X), unstack X Y (retrieve X from atop Y; X must be unobstructed, gripper must be vacant). You may grip one block at a time. Current configuration: Blocks a, b, and c are on the surface. Block a is on the surface and unobstructed. Block b is on the surface. Block c is on block b and unobstructed. The gripper is vacant. Objective: Block a rests atop block b. Reply with a numbered sequence of operations only. Each operation must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","unstack c b
put-down c
pick-up a
stack a b",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_15,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
BW_E015,W2,"Action Reference:
| Action | Preconditions | Effect |
|-------------|--------------------------------------|-------------------|
| pick-up X | X is on table, X is clear, hand empty| holding X |
| put-down X | holding X | X on table |
| stack X Y | holding X, Y is clear | X on Y |
| unstack X Y | X on Y, X is clear, hand empty | holding X |

Current State:
| Block | Location | Clear? |
|-------|----------|--------|
| a | table | yes |
| b | table | no |
| c | on b | yes |

Goal:
| Block | Must be on top of |
|-------|-------------------|
| a | b |

Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack c b
put-down c
pick-up a
stack a b",planning_suite,blocksworld,easy,low,planbench_generated_basic_3_15,verify_blocksworld_plan,num_blocks=3 | requires_unstacking=true| max_initial_stack_depth=2,"3 blocks, 4 moves",ok
