problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,instance_type,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes
CC_044,W6,"You have coins with the following denominations: [1, 28, 52]. You need to make exact change for 62 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 8
Coins: [28, 28, 1, 1, 1, 1, 1, 1]",algorithmic,coin_change,standard,medium,low,procedural_seed_4253971123134067501,verify_coinchange,"{""subtype"": ""CC"", ""denominations"": [1, 28, 52], ""target"": 62, ""greedy_succeeds"": true, ""instance_type"": ""standard"", ""denomination_type"": ""novel"", ""greedy_answer"": ""Count: 9\nCoins: [29, 29, 19, 1, 1, 1, 1, 1, 1]"", ""difficulty_numeric"": 8, ""critical_step_index"": -1}",stage1_procedural_generation | w6_seed=907928356
CC_045,W1,"Given coins of denominations [1, 13, 29], your task is to create exact change for 64 while minimizing the total coin count. Each denomination can be used repeatedly as needed.
Determine the smallest number of coins required and specify which coins to use.
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 8
Coins: [29, 29, 1, 1, 1, 1, 1, 1]",algorithmic,coin_change,standard,medium,low,procedural_seed_4761862867097173094,verify_coinchange,"{""subtype"":""CC"",""denominations"":[1,13,29],""target"":64,""greedy_succeeds"":true,""instance_type"":""standard"",""denomination_type"":""novel"",""greedy_answer"":""Count: 8\nCoins: [29, 29, 1, 1, 1, 1, 1, 1]"",""difficulty_numeric"":8,""critical_step_index"":-1}",stage1_procedural_generation
CC_045,W2,"Given D = {1, 13, 29} and target t = 64, find minimum coin count.","Count: 8
Coins: [29, 29, 1, 1, 1, 1, 1, 1]",algorithmic,coin_change,standard,medium,low,procedural_seed_4761862867097173094,verify_coinchange,"{""subtype"":""CC"",""denominations"":[1,13,29],""target"":64,""greedy_succeeds"":true,""instance_type"":""standard"",""denomination_type"":""novel"",""greedy_answer"":""Count: 8\nCoins: [29, 29, 1, 1, 1, 1, 1, 1]"",""difficulty_numeric"":8,""critical_step_index"":-1}",stage1_procedural_generation
CC_045,W3,"You have stamps with the following stamp sizes: [1, 13, 29]. You need to make exact change for the required the exact postage needed for a package requiring 64 cents using the minimum number of stamps. You may use each stamp sizes any number of times.
What is the minimum number of stamps needed and which stamps do you use?
Respond in this exact format:
Count: [integer]
stamps: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 8
Coins: [29, 29, 1, 1, 1, 1, 1, 1]",algorithmic,coin_change,standard,medium,low,procedural_seed_4761862867097173094,verify_coinchange,"{""subtype"":""CC"",""denominations"":[1,13,29],""target"":64,""greedy_succeeds"":true,""instance_type"":""standard"",""denomination_type"":""novel"",""greedy_answer"":""Count: 8\nCoins: [29, 29, 1, 1, 1, 1, 1, 1]"",""difficulty_numeric"":8,""critical_step_index"":-1}","stage1_procedural_generation | {""chosen_context"": ""postage stamps"", ""unit_name"": ""stamp"", ""target_description"": ""the exact postage needed for a package requiring 64 cents""}"
CC_045,W4,"FORMAL DEFINITION: π = ⟨D, S₀, S*, A⟩
DENOMINATIONS: D = {1, 13, 29}
INITIAL STATE S₀: CurrentSum = 0
GOAL STATE S*: CurrentSum = 64
ACTIONS:
SelectCoin(c):
  Pre: c ∈ D, (CurrentSum + c) ≤ 64
  Effect: CurrentSum ← CurrentSum + c
TASK: Find shortest sequence of actions to reach CurrentSum = 64.
OUTPUT FORMAT:
Count: [integer]
Coins: [denomination1, denomination2, ...]","Count: 8
Coins: [29, 29, 1, 1, 1, 1, 1, 1]",algorithmic,coin_change,standard,medium,low,procedural_seed_4761862867097173094,verify_coinchange,"{""subtype"":""CC"",""denominations"":[1,13,29],""target"":64,""greedy_succeeds"":true,""instance_type"":""standard"",""denomination_type"":""novel"",""greedy_answer"":""Count: 8\nCoins: [29, 29, 1, 1, 1, 1, 1, 1]"",""difficulty_numeric"":8,""critical_step_index"":-1}",stage1_procedural_generation
CC_045,W6,"You have coins with the following denominations: [1, 39, 47]. You need to make exact change for 43 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 5
Coins: [39, 1, 1, 1, 1]",algorithmic,coin_change,standard,medium,low,procedural_seed_4761862867097173094,verify_coinchange,"{""subtype"": ""CC"", ""denominations"": [1, 39, 47], ""target"": 43, ""greedy_succeeds"": true, ""instance_type"": ""standard"", ""denomination_type"": ""novel"", ""greedy_answer"": ""Count: 8\nCoins: [29, 29, 1, 1, 1, 1, 1, 1]"", ""difficulty_numeric"": 8, ""critical_step_index"": -1}",stage1_procedural_generation | w6_seed=463509278
SP_019,W1,"A route planning system contains 7 locations numbered 0 through 6. Each road is one-directional and has an associated travel time weight.

The connections between locations are as follows:
- Node 0 connects to Node 1: 1
- Node 0 connects to Node 3: 4
- Node 0 connects to Node 5: 10
- Node 1 connects to Node 2: 1
- Node 1 connects to Node 4: 14
- Node 2 connects to Node 4: 12
- Node 2 connects to Node 6: 24
- Node 3 connects to Node 2: 11
- Node 3 connects to Node 4: 4
- Node 4 connects to Node 6: 4
- Node 5 connects to Node 6: 12

Determine the path with minimum total travel time from node 0 to node 6 along with the total cost.

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_15554887049340218234,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":6,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":6,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":6,""w"":4},{""u"":5,""v"":6,""w"":12}],""num_vertices"":7,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 6, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_019,W2,"Graph edges:
(0 → 1, weight=1)
(0 → 3, weight=4)
(0 → 5, weight=10)
(1 → 2, weight=1)
(1 → 4, weight=14)
(2 → 4, weight=12)
(2 → 6, weight=24)
(3 → 2, weight=11)
(3 → 4, weight=4)
(4 → 6, weight=4)
(5 → 6, weight=12)
Source: 0
Target: 6","Path: 0 -> 3 -> 4 -> 6, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_15554887049340218234,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":6,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":6,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":6,""w"":4},{""u"":5,""v"":6,""w"":12}],""num_vertices"":7,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 6, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_019,W3,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node Berlin to Node Hamburg: 1
- Node Berlin to Node Frankfurt: 4
- Node Berlin to Node Dresden: 10
- Node Hamburg to Node Munich: 1
- Node Hamburg to Node Stuttgart: 14
- Node Munich to Node Stuttgart: 12
- Node Munich to Node Cologne: 24
- Node Frankfurt to Node Munich: 11
- Node Frankfurt to Node Stuttgart: 4
- Node Stuttgart to Node Cologne: 4
- Node Dresden to Node Cologne: 12

What is the shortest path from node Berlin to node Cologne and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: Berlin -> Frankfurt -> Stuttgart -> Cologne, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_15554887049340218234,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":6,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":6,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":6,""w"":4},{""u"":5,""v"":6,""w"":12}],""num_vertices"":7,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 6, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}","stage1_procedural_generation | {""entity_mapping"": {""0"": ""Berlin"", ""1"": ""Hamburg"", ""2"": ""Munich"", ""3"": ""Frankfurt"", ""4"": ""Stuttgart"", ""5"": ""Dresden"", ""6"": ""Cologne""}}"
SP_019,W4,"G = (V, E) where V = {0, 1, ..., 6}
E = {(0,1,1), (0,3,4), (0,5,10), (1,2,1), (1,4,14), (2,4,12), (2,6,24), (3,2,11), (3,4,4), (4,6,4), (5,6,12)}
Find: δ(0, 6) = minimum weight path from 0 to 6
OUTPUT FORMAT:
Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_15554887049340218234,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":6,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":0,""v"":5,""w"":10},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":6,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":6,""w"":4},{""u"":5,""v"":6,""w"":12}],""num_vertices"":7,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 6, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
SP_019,W5,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 10
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 6: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 6: 4
- Node 5 to Node 6: 12

What is the shortest path from node 6 to node 0 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 6 -> 4 -> 3 -> 0, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_15554887049340218234,verify_sp,"{""subtype"": ""SP"", ""directed"": true, ""source"": 6, ""target"": 0, ""graph"": [{""u"": 1, ""v"": 0, ""w"": 1}, {""u"": 3, ""v"": 0, ""w"": 4}, {""u"": 5, ""v"": 0, ""w"": 10}, {""u"": 2, ""v"": 1, ""w"": 1}, {""u"": 4, ""v"": 1, ""w"": 14}, {""u"": 4, ""v"": 2, ""w"": 12}, {""u"": 6, ""v"": 2, ""w"": 24}, {""u"": 2, ""v"": 3, ""w"": 11}, {""u"": 4, ""v"": 3, ""w"": 4}, {""u"": 6, ""v"": 4, ""w"": 4}, {""u"": 6, ""v"": 5, ""w"": 12}], ""num_vertices"": 7, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Path: 0 -> 1 -> 2 -> 4 -> 6, Cost: 18"", ""greedy_succeeds"": false, ""adversarial_pattern"": ""trap"", ""difficulty_numeric"": 15, ""critical_step_index"": 0}",stage1_procedural_generation
SP_019,W6,"A route-planning task over weighted one-way roads. Edge list and travel times are:

- 0 -> 2: 2
- 0 -> 5: 10
- 1 -> 2: 16
- 1 -> 5: 10
- 1 -> 3: 15
- 2 -> 6: 3
- 3 -> 4: 10
- 4 -> 6: 11
- 4 -> 5: 13
- 5 -> 4: 6
- 5 -> 6: 11

Reply with only the path as a sequence of nodes and the total cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 6, Cost: 5",algorithmic,shortest_path,standard,hard,high,procedural_seed_15554887049340218234,verify_sp,"{""subtype"": ""SP"", ""directed"": true, ""source"": 0, ""target"": 6, ""graph"": [{""u"": 0, ""v"": 2, ""w"": 2}, {""u"": 0, ""v"": 5, ""w"": 10}, {""u"": 1, ""v"": 2, ""w"": 16}, {""u"": 1, ""v"": 5, ""w"": 10}, {""u"": 1, ""v"": 3, ""w"": 15}, {""u"": 2, ""v"": 6, ""w"": 3}, {""u"": 3, ""v"": 4, ""w"": 10}, {""u"": 4, ""v"": 6, ""w"": 11}, {""u"": 4, ""v"": 5, ""w"": 13}, {""u"": 5, ""v"": 4, ""w"": 6}, {""u"": 5, ""v"": 6, ""w"": 11}], ""num_vertices"": 7, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Path: 0 -> 1 -> 2 -> 4 -> 6, Cost: 18"", ""greedy_succeeds"": false, ""adversarial_pattern"": ""trap"", ""difficulty_numeric"": 15, ""critical_step_index"": 0}",stage1_procedural_generation | w6_seed=580066554
SP_020,W1,"There's a route planning system with 6 locations numbered from 0 through 5. The roads between locations are single-direction and have associated travel times.

Here's the available road connections:
- From Node 0 to Node 1: 1
- From Node 0 to Node 3: 4
- From Node 1 to Node 2: 1
- From Node 1 to Node 4: 14
- From Node 2 to Node 4: 12
- From Node 2 to Node 5: 24
- From Node 3 to Node 2: 11
- From Node 3 to Node 4: 4
- From Node 4 to Node 5: 4

Find the path with minimum travel time from node 0 to node 5 and provide the total travel time.

Respond with just the path and its cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 5, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_654506934343000521,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":5,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":5,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":5,""w"":4}],""num_vertices"":6,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 5, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":14,""critical_step_index"":0}",stage1_procedural_generation
SP_020,W2,"Graph edges:
(0 → 1, weight=1)
(0 → 3, weight=4)
(1 → 2, weight=1)
(1 → 4, weight=14)
(2 → 4, weight=12)
(2 → 5, weight=24)
(3 → 2, weight=11)
(3 → 4, weight=4)
(4 → 5, weight=4)
Source: 0
Target: 5","Path: 0 -> 3 -> 4 -> 5, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_654506934343000521,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":5,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":5,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":5,""w"":4}],""num_vertices"":6,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 5, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":14,""critical_step_index"":0}",stage1_procedural_generation
SP_020,W3,"A route planner has 6 locations labeled 0 to 5. Roads are one-way and weighted by travel time.

The road network is:
- Node Rome to Node Milan: 1
- Node Rome to Node Florence: 4
- Node Milan to Node Venice: 1
- Node Milan to Node Bologna: 14
- Node Venice to Node Bologna: 12
- Node Venice to Node Naples: 24
- Node Florence to Node Venice: 11
- Node Florence to Node Bologna: 4
- Node Bologna to Node Naples: 4

What is the shortest path from node Rome to node Naples and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: Rome -> Florence -> Bologna -> Naples, Cost: 12",algorithmic,shortest_path,standard,hard,high,procedural_seed_654506934343000521,verify_sp,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":5,""graph"":[{""u"":0,""v"":1,""w"":1},{""u"":0,""v"":3,""w"":4},{""u"":1,""v"":2,""w"":1},{""u"":1,""v"":4,""w"":14},{""u"":2,""v"":4,""w"":12},{""u"":2,""v"":5,""w"":24},{""u"":3,""v"":2,""w"":11},{""u"":3,""v"":4,""w"":4},{""u"":4,""v"":5,""w"":4}],""num_vertices"":6,""instance_type"":""adversarial"",""greedy_answer"":""Path: 0 -> 1 -> 2 -> 4 -> 5, Cost: 18"",""greedy_succeeds"":false,""adversarial_pattern"":""trap"",""difficulty_numeric"":14,""critical_step_index"":0}","stage1_procedural_generation | {""entity_mapping"": {""0"": ""Rome"", ""1"": ""Milan"", ""2"": ""Venice"", ""3"": ""Florence"", ""4"": ""Bologna"", ""5"": ""Naples""}}"
