family,problem_id,model,model_short,subtype,tep,cci,final_ok,inject_at_step,instance_type,tep_inclusive,first_response_class,session_status,tep_valid,final_ok_defined,quality_flag,dissoc_label
BW,BW_500,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,14,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_502,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_502,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_503,meta-llama/llama-3.1-8b-instruct,Llama,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_503,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_503,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,20,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_503,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,26,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,meta-llama/llama-3.1-8b-instruct,Llama,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_505,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_506,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_507,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,meta-llama/llama-3.1-8b-instruct,Llama,,1.0,,False,3,,,adapted,aborted: excessive illegal steps,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_508,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_510,meta-llama/llama-3.1-8b-instruct,Llama,,1.0,,False,2,,,adapted,aborted: excessive illegal steps,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_510,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,11,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_510,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,17,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_510,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,22,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_511,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_511,meta-llama/llama-3.1-8b-instruct,Llama,,1.0,,False,3,,,adapted,aborted: excessive illegal steps,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_511,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,meta-llama/llama-3.1-8b-instruct,Llama,,0.0,,False,6,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_513,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,12,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_515,meta-llama/llama-3.1-8b-instruct,Llama,,1.0,,False,2,,,adapted,aborted: excessive illegal steps,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_515,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_515,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_515,meta-llama/llama-3.1-8b-instruct,Llama,,1.0,,False,8,,,adapted,aborted: excessive illegal steps,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_E_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
