defect,family,problem_id,model,variant,role,before,after,delta,source
BW_W3_action_mapping,BW,BW_513,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_514,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_515,Gemini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_001,Gemini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_002,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_003,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_004,Gemini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_005,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_496,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_497,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_498,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_499,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_500,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_501,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_502,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_503,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_504,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_505,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_506,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_507,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_508,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_509,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_510,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_511,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_512,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_513,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_514,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_515,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_001,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_002,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_003,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_004,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_005,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_001,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_001,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_002,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_002,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_010,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_011,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_011,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_014,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_014,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_022,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_022,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_080,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_080,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_120,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_120,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_137,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_137,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_155,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_155,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_172,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_172,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_203,o4-mini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_203,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_227,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_282,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_282,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_310,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_310,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_331,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_331,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_350,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_350,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_408,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_408,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_467,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_467,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_495,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_495,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E002,o4-mini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E002,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E015,o4-mini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E015,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E017,o4-mini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E017,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E019,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E019,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E100,o4-mini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E100,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_496,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_497,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_498,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_499,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_500,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_501,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_502,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_503,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_504,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_505,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_506,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_507,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_508,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_509,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_510,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_511,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_512,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_513,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_514,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_515,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_001,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_002,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_003,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_004,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_005,o4-mini,W3,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_496,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_497,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_498,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_499,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_500,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_501,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_502,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_503,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_504,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_505,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_506,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_507,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_508,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_509,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_510,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_511,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_512,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_513,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_514,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_515,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_001,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_002,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_003,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_004,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_W3_action_mapping,BW,BW_E_005,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,mock,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,GPT-4o,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Llama,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,mock,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,mock,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,mock,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,mock,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,GPT-4o,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,GPT-4o,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,GPT-4o,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,GPT-4o,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,GPT-4o,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,GPT-4o,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,GPT-4o,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,GPT-4o,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,GPT-4o,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,GPT-4o,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,GPT-4o,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,GPT-4o,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,GPT-4o,W2,perturbed,,False,,BW_P1_behavioral raw rescore
