family,model,variant,problem_id,error_class,canonical_gold,variant_gold,response_normalized,clone_family,rescored_correct,chance_i
BW,Gemini,W3,BW_227,OTHER_ERROR,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l","select Kevin
place Kevin under Amy
select Clara
place Clara under Kevin
select Jack
place Jack under Clara
select Ian
place Ian under Jack
select Derek
place Derek under Ian
select George
place George under Derek
select Laura
place Laura under George
select Felix
place Felix under Laura",select felix | select laura | select george | select derek | select ian | select jack | select clara | select kevin,SINGLETON_BW_227,False,0.0
BW,Gemini,W3,BW_282,OTHER_ERROR,"pick-up i
 stack i b
 pick-up c
 stack c i
 pick-up h
 stack h c
 pick-up g
 stack g h","select Ivan
place Ivan under Bob
select Carol
place Carol under Ivan
select Henry
place Henry under Carol
select Grace
place Grace under Henry",select grace | select henry | select carol | select ivan,SINGLETON_BW_282,False,0.0
BW,Gemini,W3,BW_310,OTHER_ERROR,"pick-up b
 stack b d
 pick-up f
 stack f b
 pick-up a
 stack a f
 pick-up j
 stack j a
 pick-up g
 stack g j","select Bob
place Bob under Diana
select Frank
place Frank under Bob
select Alice
place Alice under Frank
select Jake
place Jake under Alice
select Grace
place Grace under Jake",select grace | select jake | select alice | select frank | select bob,SINGLETON_BW_310,False,0.0
BW,Gemini,W3,BW_331,OTHER_ERROR,"pick-up j
 stack j l
 pick-up h
 stack h j","select Jake
place Jake under Lisa
select Henry
place Henry under Jake",select lisa | select jake | release henry | select lisa,SINGLETON_BW_331,False,0.0
BW,Gemini,W3,BW_350,OTHER_ERROR,"pick-up l
 stack l d
 pick-up b
 stack b l
 pick-up g
 stack g b
 pick-up a
 stack a g
 pick-up k
 stack k a
 pick-up j
 stack j k
 pick-up i
 stack i j
 pick-up e
 stack e i
 pick-up f
 stack f e","select Lisa
place Lisa under Diana
select Bob
place Bob under Lisa
select Grace
place Grace under Bob
select Alice
place Alice under Grace
select Kevin
place Kevin under Alice
select Jake
place Jake under Kevin
select Ivan
place Ivan under Jake
select Eve
place Eve under Ivan
select Frank
place Frank under Eve",select alice | select kevin | release alice | select jake | select ivan | release jake | select eve | select frank | release eve | select grace | select bob | release grace | select lisa | select diana | release lisa | select alice | select grace | release alice | select kevin | select alice | release kevin | select jake | select kevin | release jake | select ivan | select jake | release ivan | select eve | select ivan | release eve | select frank | select eve | release frank | select bob | select lisa | release bob,SINGLETON_BW_350,False,0.0
BW,Gemini,W3,BW_408,OTHER_ERROR,"pick-up j
 stack j b
 pick-up g
 stack g j
 pick-up c
 stack c g
 pick-up d
 stack d c
 pick-up h
 stack h d
 pick-up l
 stack l h
 pick-up a
 stack a l","select Jake
place Jake under Bob
select Grace
place Grace under Jake
select Carol
place Carol under Grace
select Diana
place Diana under Carol
select Henry
place Henry under Diana
select Lisa
place Lisa under Henry
select Alice
place Alice under Lisa",select alice | select lisa | release alice | select henry | release lisa | select diana | release henry | select carol | release diana | select grace | release carol | select jake | release grace | select bob | release jake | release bob,SINGLETON_BW_408,False,0.0
BW,Gemini,W3,BW_467,OTHER_ERROR,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i","select Felix
place Felix under Hannah
select Amy
place Amy under Felix
select Jake
place Jake under Amy
select Lisa
place Lisa under Jake
select Ian
place Ian under Lisa
select Gloria
place Gloria under Ian",select lisa | select ian | select gloria | select amy | select jake | select felix,SINGLETON_BW_467,False,0.0
BW,Gemini,W3,BW_495,OTHER_ERROR,"pick-up e
 stack e h
 pick-up i
 stack i e
 pick-up l
 stack l i
 pick-up c
 stack c l","select Eve
place Eve under Henry
select Ivan
place Ivan under Eve
select Lisa
place Lisa under Ivan
select Carol
place Carol under Lisa",select carol | select lisa | select ivan | select eve,SINGLETON_BW_495,False,0.0
BW,Gemini,W3,BW_E002,OTHER_ERROR,"pick-up a 
stack a c 
pick-up b 
stack b a","select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron",select clara | select aaron | select brian,SINGLETON_BW_E002,False,0.0
BW,Gemini,W3,BW_E015,OTHER_ERROR,"unstack c b
put-down c
pick-up a
stack a b","remove Clara from Brian
release Clara
select Aaron
place Aaron under Brian",select aaron | release clara,SINGLETON_BW_E015,False,0.0
BW,Gemini,W3,BW_E017,OTHER_ERROR,"pick-up a
stack a b
pick-up c
stack c a","select Aaron
place Aaron under Brian
select Clara
place Clara under Aaron",select aaron | release aaron | select clara | release clara,SINGLETON_BW_E017,False,0.0
BW,Gemini,W3,BW_E019,OTHER_ERROR,"unstack a b
stack a c
pick-up b
stack b a","remove Aaron from Brian
release Aaron
select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron",select brian | release brian | select clara | release clara | select aaron,SINGLETON_BW_E019,False,0.0
BW,Gemini,W3,BW_E100,OTHER_ERROR,"pick-up b
stack b c","select Brian
place Brian under Clara",select clara | select brian,SINGLETON_BW_E100,False,0.0
BW,Gemini,W3,MBW_001,OTHER_ERROR,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f","provoke Hungary
broker Hungary Latvia
provoke Belgium
broker Belgium Hungary
provoke Denmark
broker Denmark Belgium
provoke Greece
broker Greece Denmark
provoke Iceland
broker Iceland Greece
provoke Finland
broker Finland Iceland
provoke Jordan
broker Jordan Finland",broker jordan finland | broker finland iceland | broker iceland greece | broker greece denmark | broker denmark belgium | broker belgium hungary | broker hungary latvia,SINGLETON_MBW_001,False,0.0
BW,Gemini,W3,MBW_10,OTHER_ERROR,"attack b
overcome b f
attack a
overcome a b
attack e
overcome e a
attack d
overcome d e","provoke Brazil
broker Brazil France
provoke Argentina
broker Argentina Brazil
provoke Ethiopia
broker Ethiopia Argentina
provoke Denmark
broker Denmark Ethiopia
",broker denmark ethiopia | broker ethiopia argentina | broker argentina brazil | broker brazil france,SINGLETON_MBW_10,False,0.0
BW,Gemini,W3,MBW_100,OTHER_ERROR,"attack l
overcome l i
attack j
overcome j l
attack b
overcome b j","provoke Uruguay
broker Uruguay Estonia
provoke Thailand
broker Thailand Uruguay
provoke Morocco
broker Morocco Thailand",broker morocco thailand | broker thailand uruguay | broker uruguay estonia,SINGLETON_MBW_100,False,0.0
BW,Gemini,W3,MBW_127,OTHER_ERROR,"attack e
overcome e b
attack j
overcome j e
attack g
overcome g j
attack k
overcome k g","provoke Egypt
broker Egypt Brazil
provoke Japan
broker Japan Egypt
provoke Germany
broker Germany Japan
provoke Kenya
broker Kenya Germany",broker kenya germany | broker germany japan | broker japan egypt | broker egypt brazil,SINGLETON_MBW_127,False,0.0
BW,Gemini,W3,MBW_185,OTHER_ERROR,"attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d","provoke Ecuador
broker Ecuador Latvia
provoke Bolivia
broker Bolivia Ecuador
provoke Austria
broker Austria Bolivia
provoke Hungary
broker Hungary Austria
provoke Chile
broker Chile Hungary
provoke India
broker India Chile
provoke Ghana
broker Ghana India
provoke Denmark
broker Denmark Ghana
provoke Jordan
broker Jordan Denmark",broker jordan denmark | broker denmark ghana | broker ghana india | broker india chile | broker chile hungary | broker hungary austria | broker austria bolivia | broker bolivia ecuador | broker ecuador latvia,SINGLETON_MBW_185,False,0.0
BW,Gemini,W3,BW_496,OTHER_ERROR,"pick-up f
stack f i
pick-up c
stack c f
pick-up d
stack d c
pick-up k
stack k d
pick-up g
stack g k
pick-up e
stack e g
pick-up a
stack a e
pick-up l
stack l a
pick-up h
stack h l
pick-up j
stack j h","recruit Frank
promote_over Frank Isabel
recruit Carol
promote_over Carol Frank
recruit David
promote_over David Carol
recruit Kevin
promote_over Kevin David
recruit Grace
promote_over Grace Kevin
recruit Emma
promote_over Emma Grace
recruit Alice
promote_over Alice Emma
recruit Laura
promote_over Laura Alice
recruit Henry
promote_over Henry Laura
recruit James
promote_over James Henry",pick-up i | stack f i | pick-up c | stack d c | pick-up k | stack g k | pick-up e | stack a e | pick-up l | stack h l | pick-up j | stack j h | unstack f i | pick-up c | stack f c | unstack i g | stack i k | unstack f c | stack f i | pick-up d | stack c d | pick-up k | stack g k | pick-up e | stack a e | pick-up l | stack h l | pick-up j | stack j h | unstack d c | pick-up f | stack d f | unstack k g | pick-up c | stack k c | unstack f i | pick-up g | stack f g | unstack d f | pick-up i | stack d i | unstack k c | pick-up f | stack k f | unstack g k | stack g d | unstack i a | stack i e | unstack a e | stack a g | unstack l h | stack l a | unstack h l | stack h l | unstack j h | stack j h | unstack i e | stack i f | put-down d | put-down c | put-down k | put-down g | put-down e | put-down a | put-down l | put-down h | put-down j | put-down f | put-down i | pick-up i | stack f i | pick-up c | stack d c | pick-up k | stack g k | pick-up e | stack a e | pick-up l | stack h l | pick-up j | stack j h | unstack f i | stack f c | unstack d c | stack d f | unstack g k | stack g d | unstack a e | stack a g | unstack l h | stack l a | unstack h l | stack h l | unstack j h | stack j h | unstack f c | pick-up i | stack f i | unstack d f | pick-up c | stack d c | unstack g d | pick-up k | stack g k | unstack a g | pick-up e | stack a e | unstack l a | pick-up h | stack l h | unstack h l | pick-up l | stack h l | unstack j h | pick-up h | stack j h | unstack i f | pick-up k | stack i k | unstack c d | stack c i | unstack k g | stack k c | unstack e a | stack e k | unstack l h | stack l e | unstack h l | stack h l | unstack j h | stack j h | unstack l e | stack l h | unstack i k | stack i f | stack f i | stack c i | stack d c | stack k d | stack g k | stack e g | stack a e | stack l a | stack h l | stack j h,SINGLETON_BW_496,False,0.0
BW,Gemini,W3,BW_497,PARTIAL_INTRUSION,"pick-up e
stack e c
pick-up l
stack l e","retrieve Encyclopedia
place_on Encyclopedia Cookbook
retrieve Literature
place_on Literature Encyclopedia",pick-up c | stack c handbook | pick-up e | stack e c | pick-up l | stack l e,SINGLETON_BW_497,False,0.0
BW,Gemini,W3,BW_499,OTHER_ERROR,"pick-up e
stack e l
pick-up c
stack c e
pick-up a
stack a c
pick-up j
stack j a","recruit Emma
promote Emma Laura
recruit Carol
promote Carol Emma
recruit Alice
promote Alice Carol
recruit John
promote John Alice",pick-up l | stack l e | pick-up c | stack c l | pick-up a | stack a c | pick-up j | stack j a,SINGLETON_BW_499,False,0.0
BW,Gemini,W3,BW_500,OTHER_ERROR,"pick-up b
stack b l
pick-up c
stack c b
pick-up g
stack g c
pick-up a
stack a g
pick-up d
stack d a
pick-up k
stack k d
pick-up e
stack e k","recruit Bob
promote Bob Laura
recruit Carol
promote Carol Bob
recruit George
promote George Carol
recruit Alice
promote Alice George
recruit David
promote David Alice
recruit Kevin
promote Kevin David
recruit Emily
promote Emily Kevin",pick-up l | stack l b | pick-up b | stack b c | pick-up c | stack c g | pick-up g | stack g a | pick-up a | stack a d | pick-up d | stack d k | pick-up k | stack k e,SINGLETON_BW_500,False,0.0
BW,Gemini,W3,BW_501,PARTIAL_INTRUSION,"pick-up j
stack j d
pick-up g
stack g j
pick-up e
stack e g
pick-up a
stack a e
pick-up k
stack k a
pick-up i
stack i k
pick-up c
stack c i","recruit James
promote James David
recruit George
promote George James
recruit Emma
promote Emma George
recruit Alice
promote Alice Emma
recruit Kevin
promote Kevin Alice
recruit Isabella
promote Isabella Kevin
recruit Carol
promote Carol Isabella",pick-up d | stack j d | pick-up g | stack e g | pick-up e | stack a e | pick-up a | stack k a | pick-up k | stack i k | pick-up i | stack c i | put-down c | stack g j | put-down g | stack j d,SINGLETON_BW_501,False,0.0
BW,Gemini,W3,BW_502,PARTIAL_INTRUSION,"pick-up i
stack i e
pick-up h
stack h i
pick-up d
stack d h","recruit Isabella
promote Isabella Edward
recruit Henry
promote Henry Isabella
recruit Diana
promote Diana Henry",pick-up d | stack d e | put-down d | pick-up i | stack i e | put-down i | pick-up h | stack h i | pick-up d | stack d h,SINGLETON_BW_502,False,0.0
BW,Gemini,W3,BW_503,PARTIAL_INTRUSION,"pick-up i
stack i l
pick-up e
stack e i
pick-up b
stack b e
pick-up j
stack j b
pick-up k
stack k j
pick-up h
stack h k
pick-up d
stack d h
pick-up c
stack c d
pick-up a
stack a c
pick-up g
stack g a
pick-up f
stack f g","recruit Irene
promote_over Irene Larry
recruit Emma
promote_over Emma Irene
recruit Bob
promote_over Bob Emma
recruit James
promote_over James Bob
recruit Karen
promote_over Karen James
recruit Henry
promote_over Henry Karen
recruit David
promote_over David Henry
recruit Carol
promote_over Carol David
recruit Alice
promote_over Alice Carol
recruit Grace
promote_over Grace Alice
recruit Frank
promote_over Frank Grace",pick-up c | stack c d | pick-up a | stack a c | pick-up g | stack g a | pick-up f | stack f g | pick-up h | stack h k | pick-up d | stack d h | pick-up karel | stack karel j | pick-up k | stack k j | pick-up b | stack b e | pick-up j | stack j b | pick-up e | stack e i | pick-up i | stack i l,SINGLETON_BW_503,False,0.0
BW,Gemini,W3,BW_504,PARTIAL_INTRUSION,"pick-up l
stack l b
pick-up e
stack e l
pick-up k
stack k e
pick-up f
stack f k
pick-up h
stack h f
pick-up a
stack a h","mobilize Lima
position Lima Bravo
mobilize Echo
position Echo Lima
mobilize Kilo
position Kilo Echo
mobilize Foxtrot
position Foxtrot Kilo
mobilize Hotel
position Hotel Foxtrot
mobilize Alpha
position Alpha Hotel",pick-up a | stack a h | pick-up h | stack h f | pick-up f | stack f k | pick-up k | stack k e | pick-up e | stack e l | pick-up l | stack l b,SINGLETON_BW_504,False,0.0
BW,Gemini,W3,BW_505,PARTIAL_INTRUSION,"pick-up b
stack b h
pick-up g
stack g b
pick-up d
stack d g
pick-up c
stack c d","recruit Bob
promote Bob Henry
recruit Grace
promote Grace Bob
recruit David
promote David Grace
recruit Carol
promote Carol David",pick-up c | stack c d | pick-up d | stack d g | pick-up g | stack g b | pick-up b | stack b h,SINGLETON_BW_505,False,0.0
BW,Gemini,W3,BW_507,PARTIAL_INTRUSION,"pick-up h
stack h e
pick-up j
stack j h","recruit Henry
promote Henry Eve
recruit Jack
promote Jack Henry",pick-up j | stack j h | pick-up h | stack h e,SINGLETON_BW_507,False,0.0
BW,Gemini,W3,BW_508,OTHER_ERROR,"pick-up b
stack b f
pick-up g
stack g b
pick-up c
stack c g
pick-up e
stack e c","recruit Bob
promote Bob Frank
recruit Grace
promote Grace Bob
recruit Carol
promote Carol Grace
recruit Emma
promote Emma Carol",pick-up f | stack b f | stack g b | stack c g | stack e c,SINGLETON_BW_508,False,0.0
BW,Gemini,W3,BW_509,PARTIAL_INTRUSION,"pick-up j
stack j i
pick-up f
stack f j
pick-up d
stack d f
pick-up h
stack h d","recruit James
promote James Irene
recruit Frank
promote Frank James
recruit David
promote David Frank
recruit Helen
promote Helen David",pick-up i | put-down i | pick-up j | stack j i | pick-up f | stack f j | pick-up d | stack d f | pick-up h | stack h d,SINGLETON_BW_509,True,0.0
BW,Gemini,W3,BW_510,PARTIAL_INTRUSION,"pick-up h
stack h i
pick-up l
stack l h
pick-up c
stack c l
pick-up a
stack a c
pick-up j
stack j a
pick-up k
stack k j","mobilize Hotel
position Hotel India
mobilize Lima
position Lima Hotel
mobilize Charlie
position Charlie Lima
mobilize Alpha
position Alpha Charlie
mobilize Juliet
position Juliet Alpha
mobilize Kilo
position Kilo Juliet",pick-up i | put-down i | pick-up h | stack h i | pick-up l | stack l h | pick-up c | stack c l | pick-up a | stack a c | pick-up j | stack j a | pick-up k | stack k j,SINGLETON_BW_510,True,0.0
BW,Gemini,W3,BW_511,PARTIAL_INTRUSION,"pick-up l
stack l f
pick-up k
stack k l
pick-up i
stack i k","recruit Laura
promote Laura Frank
recruit Kevin
promote Kevin Laura
recruit Irene
promote Irene Kevin",pick-up f | put-down f | pick-up l | stack l f | pick-up k | stack k l | pick-up i | stack i k,SINGLETON_BW_511,True,0.0
BW,Gemini,W3,BW_512,OTHER_ERROR,"pick-up i
stack i f
pick-up h
stack h i
pick-up e
stack e h
pick-up j
stack j e
pick-up c
stack c j","retrieve Index
place_on Index Fiction
retrieve History
place_on History Index
retrieve Encyclopedia
place_on Encyclopedia History
retrieve Journal
place_on Journal Encyclopedia
retrieve Cookbook
place_on Cookbook Journal",pick-up f | stack f i | pick-up i | stack i h | pick-up h | stack h e | pick-up e | stack e j | pick-up j | stack j c | pick-up c,SINGLETON_BW_512,False,0.0
BW,Gemini,W3,BW_513,PARTIAL_INTRUSION,"pick-up d
stack d l
pick-up a
stack a d
pick-up i
stack i a
pick-up f
stack f i
pick-up e
stack e f
pick-up c
stack c e","recruit David
promote_over David Laura
recruit Alice
promote_over Alice David
recruit Isaac
promote_over Isaac Alice
recruit Frank
promote_over Frank Isaac
recruit Emma
promote_over Emma Frank
recruit Carol
promote_over Carol Emma",pick-up c | stack c e | pick-up e | stack e f | pick-up f | stack f i | pick-up i | stack i a | pick-up a | stack a d | pick-up d | stack d l,SINGLETON_BW_513,False,0.0
BW,Gemini,W3,BW_514,OTHER_ERROR,"pick-up e
stack e b
pick-up g
stack g e
pick-up a
stack a g
pick-up j
stack j a
pick-up c
stack c j","recruit Eve
promote-above Eve Bob
recruit Grace
promote-above Grace Eve
recruit Alice
promote-above Alice Grace
recruit John
promote-above John Alice
recruit Carol
promote-above Carol John",pick-up b | stack e b | pick-up g | stack a g | pick-up j | stack c j | unstack c j | stack c j | unstack j a | stack j a | unstack a g | stack a g | unstack g e | stack g e | unstack e b | stack e b | unstack j a | unstack c j | stack j a | stack c j,SINGLETON_BW_514,False,0.0
BW,Gemini,W3,BW_E_002,PARTIAL_INTRUSION,"pick-up g
stack g i
pick-up b
stack b g
pick-up h
stack h b","recruit Grace
promote_above Grace Iris
recruit Bob
promote_above Bob Grace
recruit Henry
promote_above Henry Bob",pick-up h | stack h b | pick-up b | stack b g | pick-up g | stack g i,SINGLETON_BW_E_002,False,0.0
BW,Gemini,W3,BW_E_003,OTHER_ERROR,"pick-up d
stack d j
pick-up i
stack i d
pick-up c
stack c i
pick-up g
stack g c","recruit David
promote David Julia
recruit Ivan
promote Ivan David
recruit Carol
promote Carol Ivan
recruit Grace
promote Grace Carol",pick-up j | stack j d | pick-up d | stack d i | pick-up i | stack i c | pick-up c | stack c g,SINGLETON_BW_E_003,False,0.0
BW,Gemini,W3,BW_E_004,PARTIAL_INTRUSION,"pick-up g
stack g l
pick-up d
stack d g
pick-up e
stack e d
pick-up i
stack i e
pick-up k
stack k i
pick-up h
stack h k
pick-up a
stack a h","hire George
promote_above George Laura
hire David
promote_above David George
hire Emma
promote_above Emma David
hire Isabella
promote_above Isabella Emma
hire Kevin
promote_above Kevin Isabella
hire Henry
promote_above Henry Kevin
hire Alice
promote_above Alice Henry",pick-up l | put-down l | pick-up g | stack g l | pick-up d | stack d g | pick-up e | stack e d | pick-up i | stack i e | pick-up k | stack k i | pick-up h | stack h k | pick-up a | stack a h,SINGLETON_BW_E_004,True,0.0
BW,Gemini,W3,BW_E_005,OTHER_ERROR,"pick-up e
stack e f
pick-up d
stack d e
pick-up l
stack l d
pick-up c
stack c l","recruit Emily
promote Emily Frank
recruit David
promote David Emily
recruit Laura
promote Laura David
recruit Carol
promote Carol Laura",pick-up f | stack f e | pick-up d | stack d l | pick-up e | unstack f e | stack e d | pick-up c | stack c l | unstack d e | unstack e f,SINGLETON_BW_E_005,False,0.0
BW,Gemini,W3,MBW_496,OTHER_ERROR,"attack j
overcome j l
attack c
overcome c j
attack a
overcome a c
attack e
overcome e a
attack d
overcome d e
attack g
overcome g d
attack h
overcome h g
attack f
overcome f h
attack i
overcome i f","deploy Juliet
reinforce Juliet Lima
deploy Charlie
reinforce Charlie Juliet
deploy Alpha
reinforce Alpha Charlie
deploy Echo
reinforce Echo Alpha
deploy Delta
reinforce Delta Echo
deploy Golf
reinforce Golf Delta
deploy Hotel
reinforce Hotel Golf
deploy Foxtrot
reinforce Foxtrot Hotel
deploy India
reinforce India Foxtrot",feast i f | feast f h | feast h g | feast g d | feast d e | feast e a | feast a c | feast c j | feast j l,SINGLETON_MBW_496,False,0.0
BW,Gemini,W3,MBW_497,OTHER_ERROR,"attack e
overcome e j
attack h
overcome h e
attack i
overcome i h
attack l
overcome l i
attack d
overcome d l
attack c
overcome c d
attack f
overcome f c
attack a
overcome a f
attack k
overcome k a","terminate Emma
promote Emma James
terminate Henry
promote Henry Emma
terminate Isabel
promote Isabel Henry
terminate Laura
promote Laura Isabel
terminate David
promote David Laura
terminate Carol
promote Carol David
terminate Frank
promote Frank Carol
terminate Alice
promote Alice Frank
terminate Kevin
promote Kevin Alice",feast k a | feast a f | feast f c | feast c d | feast d l | feast l i | feast i h | feast h e | feast e j,SINGLETON_MBW_497,False,0.0
BW,Gemini,W3,MBW_498,OTHER_ERROR,"attack j
overcome j f
attack i
overcome i j
attack b
overcome b i
attack k
overcome k b
attack c
overcome c k
attack h
overcome h c
attack a
overcome a h
attack g
overcome g a
attack d
overcome d g
attack e
overcome e d
attack l
overcome l e","deploy Juliet
reinforce Juliet Foxtrot
deploy India
reinforce India Juliet
deploy Bravo
reinforce Bravo India
deploy Kilo
reinforce Kilo Bravo
deploy Charlie
reinforce Charlie Kilo
deploy Hotel
reinforce Hotel Charlie
deploy Alpha
reinforce Alpha Hotel
deploy Golf
reinforce Golf Alpha
deploy Delta
reinforce Delta Golf
deploy Echo
reinforce Echo Delta
deploy Lima
reinforce Lima Echo",feast l e | feast e d | feast d g | feast g a | feast a h | feast h c | feast c k | feast k b | feast b i | feast i j | feast j f,SINGLETON_MBW_498,False,0.0
BW,Gemini,W3,MBW_499,OTHER_ERROR,"attack a
overcome a h
attack d
overcome d a
attack j
overcome j d
attack f
overcome f j
attack b
overcome b f
attack c
overcome c b
attack l
overcome l c","secure Alpha
liberate Alpha Hotel
secure Delta
liberate Delta Alpha
secure Juliet
liberate Juliet Delta
secure Foxtrot
liberate Foxtrot Juliet
secure Bravo
liberate Bravo Foxtrot
secure Charlie
liberate Charlie Bravo
secure Lima
liberate Lima Charlie",feast l c | feast c b | feast b f | feast f j | feast j d | feast d a | feast a h,SINGLETON_MBW_499,False,0.0
BW,Gemini,W3,MBW_500,OTHER_ERROR,"attack d
overcome d g
attack i
overcome i d
attack f
overcome f i
attack c
overcome c f
attack h
overcome h c
attack k
overcome k h
attack b
overcome b k
attack e
overcome e b
attack a
overcome a e","deploy_forces Delta_Base
capture_territory Delta_Base Golf_Base
deploy_forces India_Base
capture_territory India_Base Delta_Base
deploy_forces Foxtrot_Base
capture_territory Foxtrot_Base India_Base
deploy_forces Charlie_Base
capture_territory Charlie_Base Foxtrot_Base
deploy_forces Hotel_Base
capture_territory Hotel_Base Charlie_Base
deploy_forces Kilo_Base
capture_territory Kilo_Base Hotel_Base
deploy_forces Bravo_Base
capture_territory Bravo_Base Kilo_Base
deploy_forces Echo_Base
capture_territory Echo_Base Bravo_Base
deploy_forces Alpha_Base
capture_territory Alpha_Base Echo_Base",attack a | attack b | attack c | attack d | attack e | attack f | attack g | attack h | attack i | attack k,SINGLETON_MBW_500,False,0.0
BW,o4-mini,W3,BW_001,OTHER_ERROR,"pick-up h
stack h l
pick-up b
stack b h
pick-up d
stack d b
pick-up g
stack g d
pick-up i
stack i g
pick-up f
stack f i
pick-up j
stack j f","select Hannah
place Hannah under Leo
select Ben
place Ben under Hannah
select Derek
place Derek under Ben
select Grace
place Grace under Derek
select Ian
place Ian under Grace
select Fiona
place Fiona under Ian
select James
place James under Fiona",select james | select fiona | select ian | select grace | select derek | select ben | select hannah,SINGLETON_BW_001,False,0.0
BW,o4-mini,W3,BW_002,OTHER_ERROR,"pick-up h
stack h i
pick-up k
stack k h
pick-up b
stack b k
pick-up a
stack a b
pick-up g
stack g a
pick-up j
stack j g","select Henry
place Henry under Ivan
select Kevin
place Kevin under Henry
select Bob
place Bob under Kevin
select Alice
place Alice under Bob
select Grace
place Grace under Alice
select Jake
place Jake under Grace",select jake | select grace | select alice | select bob | select kevin | select henry,SINGLETON_BW_002,False,0.0
BW,o4-mini,W3,BW_010,OTHER_ERROR,"pick-up b
stack b f
pick-up a
stack a b
pick-up e
stack e a
pick-up d
stack d e","select Brian
place Brian under Felix
select Alice
place Alice under Brian
select Ethan
place Ethan under Alice
select Diana
place Diana under Ethan",,SINGLETON_BW_010,False,0.0
BW,o4-mini,W3,BW_011,OTHER_ERROR,"pick-up i
stack i b
pick-up h
stack h i
pick-up e
stack e h
pick-up j
stack j e
pick-up l
stack l j
pick-up a
stack a l
pick-up g
stack g a
pick-up k
stack k g
pick-up c
stack c k","select Ivan
place Ivan under Ben
select Helen
place Helen under Ivan
select Edward
place Edward under Helen
select Jack
place Jack under Edward
select Laura
place Laura under Jack
select Amy
place Amy under Laura
select George
place George under Amy
select Kevin
place Kevin under George
select Carol
place Carol under Kevin",select carol | select kevin | select george | select amy | select laura | select jack | select edward | select helen | select ivan,SINGLETON_BW_011,False,0.0
BW,o4-mini,W3,BW_014,OTHER_ERROR,"pick-up e
 stack e g
 pick-up l
 stack l e","select Eve
place Eve under Grace
select Lisa
place Lisa under Eve",select lisa | select eve,SINGLETON_BW_014,False,0.0
