bank,problem_id,variant,problem_family,problem_subtype,char_len_canonical,char_len_variant,char_similarity,n_tokens_canonical,n_tokens_variant,token_jaccard,text_identical_to_canonical,answer_identical_to_canonical,answer_expected,near_duplicate_vs_canonical,near_duplicate_w6_peer,near_dup_jaccard_floor,transform_status
GSM,GSM_047,W2,arithmetic_reasoning,gsm_symbolic,212,226,0.1872,38,41,0.3778,False,True,identical,False,,0.85,transformed
GSM,GSM_047,W3,arithmetic_reasoning,gsm_symbolic,212,243,0.5714,38,44,0.6842,False,True,identical,False,,0.85,transformed
GSM,GSM_047,W4,arithmetic_reasoning,gsm_symbolic,212,644,0.215,38,126,0.6596,False,True,identical,False,,0.85,transformed
GSM,GSM_047,W6,arithmetic_reasoning,gsm_symbolic,212,225,0.7002,38,40,0.6316,False,False,different,False,,0.85,transformed
GSM,GSM_047,W5,arithmetic_reasoning,gsm_symbolic,212,230,0.5973,38,41,0.625,False,False,different,False,,0.85,transformed
GSM,GSM_048,W1,arithmetic_reasoning,gsm_symbolic,350,351,0.1769,72,63,0.3333,False,True,identical,False,,0.85,transformed
GSM,GSM_048,W2,arithmetic_reasoning,gsm_symbolic,350,197,0.234,72,37,0.1884,False,True,identical,False,,0.85,transformed
GSM,GSM_048,W3,arithmetic_reasoning,gsm_symbolic,350,356,0.7252,72,72,0.7288,False,True,identical,False,,0.85,transformed
GSM,GSM_048,W4,arithmetic_reasoning,gsm_symbolic,350,680,0.5709,72,145,0.697,False,True,identical,False,,0.85,transformed
GSM,GSM_048,W6,arithmetic_reasoning,gsm_symbolic,350,343,0.6869,72,72,0.6721,False,False,different,False,,0.85,transformed
GSM,GSM_048,W5,arithmetic_reasoning,gsm_symbolic,350,438,0.8452,72,89,0.7258,False,False,different,False,,0.85,transformed
GSM,GSM_049,W1,arithmetic_reasoning,gsm_symbolic,304,342,0.2012,56,54,0.2714,False,True,identical,False,,0.85,transformed
GSM,GSM_049,W2,arithmetic_reasoning,gsm_symbolic,304,331,0.2614,56,57,0.3607,False,True,identical,False,,0.85,transformed
GSM,GSM_049,W3,arithmetic_reasoning,gsm_symbolic,304,325,0.6645,56,56,0.6923,False,True,identical,False,,0.85,transformed
GSM,GSM_049,W4,arithmetic_reasoning,gsm_symbolic,304,1064,0.3947,56,214,0.7213,False,True,identical,False,,0.85,transformed
GSM,GSM_049,W6,arithmetic_reasoning,gsm_symbolic,304,305,0.8309,56,56,0.8333,False,False,different,False,,0.85,transformed
GSM,GSM_049,W5,arithmetic_reasoning,gsm_symbolic,304,368,0.7917,56,68,0.6607,False,False,different,False,,0.85,transformed
GSM,GSM_050,W1,arithmetic_reasoning,gsm_symbolic,200,283,0.0621,35,48,0.25,False,True,identical,False,,0.85,transformed
GSM,GSM_050,W2,arithmetic_reasoning,gsm_symbolic,200,237,0.4805,35,42,0.2826,False,True,identical,False,,0.85,transformed
GSM,GSM_050,W3,arithmetic_reasoning,gsm_symbolic,200,236,0.7018,35,37,0.5882,False,True,identical,False,,0.85,transformed
GSM,GSM_050,W4,arithmetic_reasoning,gsm_symbolic,200,455,0.342,35,83,0.561,False,True,identical,False,,0.85,transformed
GSM,GSM_050,W6,arithmetic_reasoning,gsm_symbolic,200,193,0.9313,35,34,0.7419,False,False,different,False,,0.85,transformed
GSM,GSM_050,W5,arithmetic_reasoning,gsm_symbolic,200,251,0.4789,35,44,0.6389,False,False,different,False,,0.85,transformed
GSM,GSM_051,W1,arithmetic_reasoning,gsm_symbolic,264,282,0.3004,56,55,0.4038,False,True,identical,False,,0.85,transformed
GSM,GSM_051,W2,arithmetic_reasoning,gsm_symbolic,264,179,0.447,56,37,0.4783,False,True,identical,False,,0.85,transformed
GSM,GSM_051,W3,arithmetic_reasoning,gsm_symbolic,264,316,0.269,56,58,0.5745,False,True,identical,False,,0.85,transformed
GSM,GSM_051,W4,arithmetic_reasoning,gsm_symbolic,264,510,0.3333,56,107,0.6735,False,True,identical,False,,0.85,transformed
GSM,GSM_051,W6,arithmetic_reasoning,gsm_symbolic,264,261,0.9638,56,55,0.8049,False,False,different,False,,0.85,transformed
GSM,GSM_051,W5,arithmetic_reasoning,gsm_symbolic,264,261,0.6095,56,55,0.8,False,False,different,False,,0.85,transformed
GSM,GSM_052,W1,arithmetic_reasoning,gsm_symbolic,166,186,0.6307,34,31,0.3889,False,True,identical,False,,0.85,transformed
GSM,GSM_052,W2,arithmetic_reasoning,gsm_symbolic,166,204,0.3676,34,41,0.4872,False,True,identical,False,,0.85,transformed
GSM,GSM_052,W3,arithmetic_reasoning,gsm_symbolic,166,187,0.8499,34,34,0.6774,False,True,identical,False,,0.85,transformed
GSM,GSM_052,W4,arithmetic_reasoning,gsm_symbolic,166,370,0.6194,34,76,0.65,False,True,identical,False,,0.85,transformed
GSM,GSM_052,W6,arithmetic_reasoning,gsm_symbolic,166,171,0.9377,34,34,0.7931,False,False,different,False,,0.85,transformed
GSM,GSM_052,W5,arithmetic_reasoning,gsm_symbolic,166,182,0.6322,34,37,0.5882,False,False,different,False,,0.85,transformed
GSM,GSM_053,W1,arithmetic_reasoning,gsm_symbolic,287,289,0.2083,55,54,0.3962,False,True,identical,False,,0.85,transformed
GSM,GSM_053,W2,arithmetic_reasoning,gsm_symbolic,287,231,0.1274,55,46,0.2407,False,True,identical,False,,0.85,transformed
GSM,GSM_053,W3,arithmetic_reasoning,gsm_symbolic,287,317,0.4503,55,58,0.4038,False,True,identical,False,,0.85,transformed
GSM,GSM_053,W4,arithmetic_reasoning,gsm_symbolic,287,721,0.3254,55,147,0.7059,False,True,identical,False,,0.85,transformed
GSM,GSM_053,W6,arithmetic_reasoning,gsm_symbolic,287,288,0.4765,55,55,0.8,False,False,different,False,,0.85,transformed
GSM,GSM_053,W5,arithmetic_reasoning,gsm_symbolic,287,279,0.689,55,53,0.8649,False,False,different,False,,0.85,transformed
GSM,GSM_054,W1,arithmetic_reasoning,gsm_symbolic,271,276,0.0987,54,50,0.3281,False,True,identical,False,,0.85,transformed
GSM,GSM_054,W2,arithmetic_reasoning,gsm_symbolic,271,209,0.0875,54,39,0.3269,False,True,identical,False,,0.85,transformed
GSM,GSM_054,W3,arithmetic_reasoning,gsm_symbolic,271,320,0.1083,54,58,0.6346,False,True,identical,False,,0.85,transformed
GSM,GSM_054,W4,arithmetic_reasoning,gsm_symbolic,271,813,0.0572,54,169,0.7,False,True,identical,False,,0.85,transformed
GSM,GSM_054,W6,arithmetic_reasoning,gsm_symbolic,271,271,0.941,54,54,0.7872,False,False,different,False,,0.85,transformed
GSM,GSM_054,W5,arithmetic_reasoning,gsm_symbolic,271,371,0.7944,54,74,0.6981,False,False,different,False,,0.85,transformed
GSM,GSM_055,W1,arithmetic_reasoning,gsm_symbolic,265,313,0.6332,53,57,0.5091,False,True,identical,False,,0.85,transformed
GSM,GSM_055,W2,arithmetic_reasoning,gsm_symbolic,265,250,0.1165,53,51,0.3393,False,True,identical,False,,0.85,transformed
GSM,GSM_055,W3,arithmetic_reasoning,gsm_symbolic,265,318,0.2058,53,58,0.4821,False,True,identical,False,,0.85,transformed
GSM,GSM_055,W4,arithmetic_reasoning,gsm_symbolic,265,486,0.2823,53,102,0.6111,False,True,identical,False,,0.85,transformed
GSM,GSM_055,W6,arithmetic_reasoning,gsm_symbolic,265,265,0.3434,53,53,0.5472,False,False,different,False,,0.85,transformed
GSM,GSM_055,W5,arithmetic_reasoning,gsm_symbolic,265,312,0.6898,53,60,0.7,False,False,different,False,,0.85,transformed
GSM,GSM_056,W1,arithmetic_reasoning,gsm_symbolic,409,436,0.258,81,76,0.2556,False,True,identical,False,,0.85,transformed
GSM,GSM_056,W2,arithmetic_reasoning,gsm_symbolic,409,363,0.1606,81,69,0.4265,False,True,identical,False,,0.85,transformed
GSM,GSM_056,W3,arithmetic_reasoning,gsm_symbolic,409,467,0.7603,81,86,0.6119,False,True,identical,False,,0.85,transformed
GSM,GSM_056,W4,arithmetic_reasoning,gsm_symbolic,409,689,0.1202,81,141,0.6212,False,True,identical,False,,0.85,transformed
GSM,GSM_056,W6,arithmetic_reasoning,gsm_symbolic,409,406,0.1791,81,81,0.7333,False,False,different,False,,0.85,transformed
GSM,GSM_056,W5,arithmetic_reasoning,gsm_symbolic,409,415,0.2306,81,81,0.6935,False,False,different,False,,0.85,transformed
GSM,GSM_057,W1,arithmetic_reasoning,gsm_symbolic,204,335,0.2412,38,57,0.3393,False,True,identical,False,,0.85,transformed
GSM,GSM_057,W2,arithmetic_reasoning,gsm_symbolic,204,255,0.5229,38,49,0.5714,False,True,identical,False,,0.85,transformed
GSM,GSM_057,W3,arithmetic_reasoning,gsm_symbolic,204,271,0.4,38,48,0.4474,False,True,identical,False,,0.85,transformed
GSM,GSM_057,W4,arithmetic_reasoning,gsm_symbolic,204,637,0.4542,38,130,0.6341,False,True,identical,False,,0.85,transformed
GSM,GSM_057,W6,arithmetic_reasoning,gsm_symbolic,204,209,0.4116,38,38,0.5,False,False,different,False,,0.85,transformed
GSM,GSM_057,W5,arithmetic_reasoning,gsm_symbolic,204,229,0.8637,38,44,0.6286,False,False,different,False,,0.85,transformed
GSM,GSM_058,W1,arithmetic_reasoning,gsm_symbolic,295,316,0.3732,55,56,0.3731,False,True,identical,False,,0.85,transformed
GSM,GSM_058,W2,arithmetic_reasoning,gsm_symbolic,295,191,0.1481,55,38,0.2373,False,True,identical,False,,0.85,transformed
GSM,GSM_058,W3,arithmetic_reasoning,gsm_symbolic,295,301,0.6711,55,53,0.5357,False,True,identical,False,,0.85,transformed
GSM,GSM_058,W4,arithmetic_reasoning,gsm_symbolic,295,1147,0.2802,55,237,0.5588,False,True,identical,False,,0.85,transformed
GSM,GSM_058,W6,arithmetic_reasoning,gsm_symbolic,295,287,0.3471,55,54,0.6538,False,False,different,False,,0.85,transformed
GSM,GSM_058,W5,arithmetic_reasoning,gsm_symbolic,295,263,0.2867,55,49,0.6731,False,False,different,False,,0.85,transformed
GSM,GSM_059,W1,arithmetic_reasoning,gsm_symbolic,556,629,0.2025,106,105,0.3084,False,True,identical,False,,0.85,transformed
GSM,GSM_059,W2,arithmetic_reasoning,gsm_symbolic,556,219,0.2271,106,45,0.2439,False,True,identical,False,,0.85,transformed
GSM,GSM_059,W3,arithmetic_reasoning,gsm_symbolic,556,632,0.266,106,106,0.5952,False,True,identical,False,,0.85,transformed
GSM,GSM_059,W4,arithmetic_reasoning,gsm_symbolic,556,653,0.2002,106,135,0.5696,False,True,identical,False,,0.85,transformed
GSM,GSM_059,W6,arithmetic_reasoning,gsm_symbolic,556,554,0.027,106,106,0.6962,False,False,different,False,,0.85,transformed
GSM,GSM_059,W5,arithmetic_reasoning,gsm_symbolic,556,514,0.914,106,98,0.8472,False,False,different,False,,0.85,transformed
GSM,GSM_060,W1,arithmetic_reasoning,gsm_symbolic,422,466,0.1779,75,80,0.3253,False,True,identical,False,,0.85,transformed
GSM,GSM_060,W2,arithmetic_reasoning,gsm_symbolic,422,397,0.1441,75,66,0.3472,False,True,identical,False,,0.85,transformed
GSM,GSM_060,W3,arithmetic_reasoning,gsm_symbolic,422,404,0.2567,75,72,0.5781,False,True,identical,False,,0.85,transformed
GSM,GSM_060,W4,arithmetic_reasoning,gsm_symbolic,422,876,0.282,75,165,0.6667,False,True,identical,False,,0.85,transformed
GSM,GSM_060,W6,arithmetic_reasoning,gsm_symbolic,422,438,0.1302,75,77,0.7333,False,False,different,False,,0.85,transformed
GSM,GSM_060,W5,arithmetic_reasoning,gsm_symbolic,422,514,0.0855,75,85,0.3671,False,False,different,False,,0.85,transformed
GSM,GSM_061,W1,arithmetic_reasoning,gsm_symbolic,216,283,0.1924,42,47,0.3019,False,True,identical,False,,0.85,transformed
GSM,GSM_061,W2,arithmetic_reasoning,gsm_symbolic,216,279,0.2586,42,48,0.3913,False,True,identical,False,,0.85,transformed
GSM,GSM_061,W3,arithmetic_reasoning,gsm_symbolic,216,319,0.0187,42,51,0.4667,False,True,identical,False,,0.85,transformed
GSM,GSM_061,W4,arithmetic_reasoning,gsm_symbolic,216,492,0.3418,42,100,0.7209,False,True,identical,False,,0.85,transformed
GSM,GSM_061,W6,arithmetic_reasoning,gsm_symbolic,216,227,0.1038,42,42,0.5897,False,False,different,False,,0.85,transformed
GSM,GSM_061,W5,arithmetic_reasoning,gsm_symbolic,216,230,0.4843,42,45,0.7647,False,False,different,False,,0.85,transformed
GSM,GSM_062,W1,arithmetic_reasoning,gsm_symbolic,401,404,0.4944,81,77,0.4583,False,True,identical,False,,0.85,transformed
GSM,GSM_062,W2,arithmetic_reasoning,gsm_symbolic,401,228,0.3529,81,42,0.2609,False,True,identical,False,,0.85,transformed
GSM,GSM_062,W3,arithmetic_reasoning,gsm_symbolic,401,425,0.6102,81,85,0.5915,False,True,identical,False,,0.85,transformed
GSM,GSM_062,W4,arithmetic_reasoning,gsm_symbolic,401,930,0.5725,81,195,0.7397,False,True,identical,False,,0.85,transformed
GSM,GSM_062,W6,arithmetic_reasoning,gsm_symbolic,401,401,0.8329,81,81,0.8333,False,False,different,False,,0.85,transformed
GSM,GSM_062,W5,arithmetic_reasoning,gsm_symbolic,401,373,0.7494,81,75,0.7966,False,False,different,False,,0.85,transformed
GSM,GSM_063,W1,arithmetic_reasoning,gsm_symbolic,338,413,0.3142,62,75,0.4091,False,True,identical,False,,0.85,transformed
GSM,GSM_063,W2,arithmetic_reasoning,gsm_symbolic,338,202,0.2741,62,35,0.1964,False,True,identical,False,,0.85,transformed
GSM,GSM_063,W3,arithmetic_reasoning,gsm_symbolic,338,353,0.5094,62,62,0.5273,False,True,identical,False,,0.85,transformed
GSM,GSM_063,W4,arithmetic_reasoning,gsm_symbolic,338,764,0.3539,62,145,0.6949,False,True,identical,False,,0.85,transformed
GSM,GSM_063,W6,arithmetic_reasoning,gsm_symbolic,338,326,0.2741,62,62,0.566,False,False,different,False,,0.85,transformed
GSM,GSM_063,W5,arithmetic_reasoning,gsm_symbolic,338,336,0.8249,62,63,0.8,False,False,different,False,,0.85,transformed
GSM,GSM_064,W1,arithmetic_reasoning,gsm_symbolic,131,149,0.6143,28,30,0.4194,False,True,identical,False,,0.85,transformed
GSM,GSM_064,W2,arithmetic_reasoning,gsm_symbolic,131,136,0.7491,28,30,0.4615,False,True,identical,False,,0.85,transformed
GSM,GSM_064,W3,arithmetic_reasoning,gsm_symbolic,131,194,0.7077,28,34,0.4286,False,True,identical,False,,0.85,transformed
GSM,GSM_064,W4,arithmetic_reasoning,gsm_symbolic,131,379,0.5137,28,83,0.5758,False,True,identical,False,,0.85,transformed
GSM,GSM_064,W6,arithmetic_reasoning,gsm_symbolic,131,137,0.9403,28,28,0.8095,False,True,different,False,,0.85,answer_mismatch
GSM,GSM_064,W5,arithmetic_reasoning,gsm_symbolic,131,110,0.5809,28,25,0.5417,False,False,different,False,,0.85,transformed
